incident_id,Incident_Title,incident_impact_level,Incident_color,provider,Playground,API,DALL-E,ChatGPT,api.anthropic.com,claude.ai,console.anthropic.com,Character.AI,REST API,gRPC API,Stable Assistant,investigating_flag,investigating_timestamp,investigating_description,identified_flag,identified_timestamp,identified_description,monitoring_flag,monitoring_timestamp,monitoring_description,resolved_flag,resolved_timestamp,resolved_description,postmortem_flag,postmortem_timestamp,postmortem_description,start_timestamp,close_timestamp,time_span,over_one_day,StabilityAI
63d32f13d631,Increased generation times,1,#ecc94b,StabilityAI,0,0,0,0,0,0,0,0,1,1,0,1,2023-05-16 13:30:20+00:00,We are investigating longer than expected generation times that may lead to client timeouts.,0,,,1,2023-05-17 02:30:39+00:00,We have updated the API to address the sporadic latency issues and are monitoring the result.,1,2023-05-17 03:43:45+00:00,Generation times have returned to normal. We will continue monitoring the platform.,0,,,2023-05-16 13:30:20+00:00,2023-05-17 03:43:45+00:00,0 days 14:13:24,False,0.0
00py3j1ndcr3,Outage on DALL-E API,2,#e86c09,openai,0,1,0,0,0,0,0,0,0,0,0,0,,,1,2023-05-12 01:44:00+00:00,The issue has been identified and a fix is being implemented.,1,2023-05-12 01:49:00+00:00,"A fix has been implemented, and we are monitoring the results.",1,2023-05-12 01:54:00+00:00,This incident has been resolved.,0,,,2023-05-12 01:44:00+00:00,2023-05-12 01:54:00+00:00,0 days 00:10:00,False,0.0
0e187a23512a,Some models unavailable due to datacenter outage,2,#ff8c00,StabilityAI,0,0,0,0,0,0,0,0,1,0,0,0,,,1,2023-05-11 06:45:00+00:00,A fiber cut affecting one of our infrastructure providers caused failures to occur for many requests. SDXL inference appears to be unaffected.,0,,,1,2023-05-11 09:00:00+00:00,"All services have been restored using a backup location. Additionally, an issue was identified that prevented automated status page updates during this outage.",0,,,2023-05-11 09:00:00+00:00,2023-05-11 09:00:00+00:00,0 days 00:00:00,False,0.0
wz6ndnqbzgt0,Elevated error rates across all services,2,#e86c09,openai,0,1,0,1,0,0,0,0,0,0,0,1,2023-05-10 18:59:00+00:00,"We are currently investigating an issue affecting multiple services, including chat.openai.com, labs.openai.com, and API services.",0,,,1,2023-05-10 19:12:00+00:00,The issue has been identified and we are currently investigating.,1,2023-05-10 19:14:00+00:00,This incident has been resolved.,1,2023-05-12 00:03:00+00:00,"On Wednesday May 12 2023, from approximately 11:45am to 12:10pm GPT-3.5, GPT-3.5 Turbo and GPT-4 models were unavailable due to an incorrect deployment to our safety classifier configuration. Most customers started experiencing errors at 11:55am. After we detected an elevated error rate, we quickly rolled back the configuration change which restored service.
We have since fixed our tooling to catch these errors before they hit production. Also, we have added increased alerting to detect these errors more quickly to enable us to roll back faster. Lastly, we have a project already in progress to incrementally deploy changes, so that we can detect and revert errors while only running on a small percentage of traffic. That project will be operational within the quarter.",2023-05-10 18:59:00+00:00,2023-05-10 19:14:00+00:00,0 days 00:15:00,False,0.0
nsxptf4yxf1p,Elevated errors rates across multiple models,2,#e86c09,openai,0,1,0,0,0,0,0,0,0,0,0,0,,,1,2023-05-10 08:56:00+00:00,"We're seeing elevated error rates across multiple models, including moderation endpoints and Dalle API.  We've found the cause of the errors and are working on a resolution.",1,2023-05-10 09:06:00+00:00,A fix has been implemented and we're seeing error rates go down.,1,2023-05-10 09:12:00+00:00,This incident has been resolved.,0,,,2023-05-10 08:56:00+00:00,2023-05-10 09:12:00+00:00,0 days 00:16:00,False,0.0
bkgg6h28c0h7,Elevated error rates on DALL-E,1,#f4ac36,openai,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-09 20:16:00+00:00,We are currently investigating elevated error rates on DALL-E.,0,,,0,,,1,2023-05-09 20:37:00+00:00,This incident has been resolved.,0,,,2023-05-09 20:16:00+00:00,2023-05-09 20:37:00+00:00,0 days 00:21:00,False,0.0
3qqvjp7wzf43,"Outage affecting text-davinci-003, Curie models, and DALL-E",3,#ef4146,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-05-09 19:00:00+00:00,"We are currently investigating an issue affecting text-davinci-003, Curie models, and DALL-E.",1,2023-05-09 19:05:00+00:00,"The issue has been identified, and we are working on a resolution.",1,2023-05-09 19:16:00+00:00,"A fix has been implemented, and we are actively monitoring the results.",1,2023-05-09 19:19:00+00:00,This incident has been resolved.,0,,,2023-05-09 19:00:00+00:00,2023-05-09 19:19:00+00:00,0 days 00:19:00,False,0.0
pvmyt0m129wj,"Elevated issues in labs, v1/images API, and v1/moderations API",2,#e86c09,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-05-07 15:24:00+00:00,We are currently investigating this issue.,1,2023-05-07 16:03:00+00:00,We have identified the issue and are rolling out a fix.,1,2023-05-07 16:24:00+00:00,A fix has been implemented and we are monitoring the results.,1,2023-05-07 16:35:00+00:00,This incident has been resolved.,0,,,2023-05-07 15:24:00+00:00,2023-05-07 16:35:00+00:00,0 days 01:11:00,False,0.0
d3pkgr12bgq4,Request failures for claude-v1.0,0,#333333,anthropic,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2023-05-03 19:41:00+00:00,"From 19:12 UTC to 19:29 UTC, requests to the `claude-v1.0` model were issuing 529s. All other models were serving requests at the time, including requests to `claude-v1`, which automatically points to the newest Claude version.",0,,,2023-05-03 19:41:00+00:00,2023-05-03 19:41:00+00:00,0 days 00:00:00,False,0.0
7hk17svmtnzq,text-davinci-003 is experiencing degraded performance,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-05-03 19:04:00+00:00,We are currently investigating this issue.,0,,,1,2023-05-03 19:36:00+00:00,A fix has been implemented and error rates have returned to normal. We're continuing to monitor the situation.,1,2023-05-03 19:49:00+00:00,This incident has been resolved.,0,,,2023-05-03 19:04:00+00:00,2023-05-03 19:49:00+00:00,0 days 00:45:00,False,0.0
m2fy7ttnc5lt,Partial outage causing 500s,0,#333333,anthropic,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2023-04-30 09:53:00+00:00,"From 8:58:47 UTC to 8:59:01 UTC, we had a partial outage that returned 500s for some set of requests. The outage has since resolved.",0,,,2023-04-30 09:53:00+00:00,2023-04-30 09:53:00+00:00,0 days 00:00:00,False,0.0
wxv8qktfv3sn,Partial outage causing 500s,0,#333333,anthropic,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2023-04-29 11:06:00+00:00,"From 10:17 UTC to 10:18 UTC, we had a partial outage that returned 500s for some set of requests. The outage has since resolved.",0,,,2023-04-29 11:06:00+00:00,2023-04-29 11:06:00+00:00,0 days 00:00:00,False,0.0
cbnwvjjmr26h,Brief model downtime,0,#333333,anthropic,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2023-04-28 19:24:00+00:00,"From 19:04 UTC to 19:06 UTC, our models were temporarily offline. Users who issued API queries likely received back 404s and their requests were not completed.",0,,,2023-04-28 19:24:00+00:00,2023-04-28 19:24:00+00:00,0 days 00:00:00,False,0.0
r8zch6g794b1,Whisper API is experiencing degraded performance,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-04-28 16:20:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2023-04-28 16:50:00+00:00,This incident has been resolved.,0,,,2023-04-28 16:20:00+00:00,2023-04-28 16:50:00+00:00,0 days 00:30:00,False,0.0
qhh2rvr528qh,Partial outage affecting DALLE and Moderations API,2,#e86c09,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-04-25 23:12:00+00:00,We are currently investigating this issue.,0,,,1,2023-04-26 00:07:00+00:00,A fix has been implemented and we are monitoring the results.,1,2023-04-26 00:36:00+00:00,This incident has been resolved.,0,,,2023-04-25 23:12:00+00:00,2023-04-26 00:36:00+00:00,0 days 01:24:00,False,0.0
cs8fghhddc5s,ChatGPT Login Issues,1,#f4ac36,openai,0,0,0,1,0,0,0,0,0,0,0,0,,,1,2023-04-25 16:03:00+00:00,We have identified that some users are unable to login to ChatGPT.  We are actively working to resolve the issue as quickly as possible.,1,2023-04-25 16:47:00+00:00,"The login issue has been resolved for all ChatGPT users, and we are continuing to monitor.",1,2023-04-25 17:13:00+00:00,This incident has been resolved.,0,,,2023-04-25 16:03:00+00:00,2023-04-25 17:13:00+00:00,0 days 01:10:00,False,0.0
h0trpydy4dqw,Elevated error rates on some OpenAI models,2,#e86c09,openai,0,1,0,1,0,0,0,0,0,0,0,1,2023-04-25 14:00:00+00:00,We are investigating an increase in error rates associated with some OpenAI models and services.,0,,,1,2023-04-25 16:02:00+00:00,We have identified and ameliorated a possible cause of the issue. We are seeing an improvement in error rates and are continuing to monitor.,1,2023-04-25 16:17:00+00:00,Error rates for affected services have returned to normal.,0,,,2023-04-25 14:00:00+00:00,2023-04-25 16:17:00+00:00,0 days 02:17:00,False,0.0
ysf94679ff28,Increase in error rates for some OpenAI models,0,#050505,openai,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2023-04-25 14:00:00+00:00,We are tracking an increase in error responses for some OpenAI models.,0,,,2023-04-25 14:00:00+00:00,2023-04-25 14:00:00+00:00,0 days 00:00:00,False,0.0
b64cj28zhss6,ChatGPT outage,3,#ef4146,openai,0,0,0,1,0,0,0,0,0,0,0,1,2023-04-24 03:23:00+00:00,We are investigating a major outage of ChatGPT,1,2023-04-24 03:29:00+00:00,The error rate is dropping and things are recovering,0,,,1,2023-04-24 03:37:00+00:00,This incident has been resolved.,0,,,2023-04-24 03:23:00+00:00,2023-04-24 03:37:00+00:00,0 days 00:14:00,False,0.0
911qqwlvm46k,Minor increase in error rates across all models,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-04-21 18:51:00+00:00,We are investigating a 5-10% increase in error rates across all models.,1,2023-04-21 20:45:00+00:00,We have identified the root cause of the problem. Expect it to take a couple hours to implement and deploy.,0,,,1,2023-04-21 23:07:00+00:00,A root cause has been identified and a fix is being deployed. The system is now operating normally. We will continue to monitor for elevated error rates.,0,,,2023-04-21 18:51:00+00:00,2023-04-21 23:07:00+00:00,0 days 04:16:00,False,0.0
bd361qzn4wwk,Partial outage on davinci fine tuned models,2,#e86c09,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-04-06 01:36:00+00:00,We are currently investigating an issue affecting davinci fine-tune model inference.,0,,,0,,,1,2023-04-06 01:48:00+00:00,This incident has been resolved.,0,,,2023-04-06 01:36:00+00:00,2023-04-06 01:48:00+00:00,0 days 00:12:00,False,0.0
w9mflvvd2rv4,"Increased errors on gpt-3-5-turbo, curie and davinci fine tuned models",2,#e86c09,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-04-04 19:02:00+00:00,"We're investigating elevated error rates on gpt-3-5-turbo, curie and davinci fine tuned models. We're investigating.",1,2023-04-04 19:40:00+00:00,We've identified the cause of the outage and are beginning to restore impacted services,0,,,1,2023-04-04 20:14:00+00:00,These models are now stable,0,,,2023-04-04 19:02:00+00:00,2023-04-04 20:14:00+00:00,0 days 01:12:00,False,0.0
530008a4e4d9,API slowdown/outage,4,#8f485d,StabilityAI,0,0,0,0,0,0,0,0,1,1,0,0,,,1,2023-03-31 20:50:00+00:00,We are investigating an outage with our API.,0,,,1,2023-03-31 21:50:00+00:00,This incident has been resolved.,0,,,2023-03-31 21:50:00+00:00,2023-03-31 21:50:00+00:00,0 days 00:00:00,False,0.0
jn5x777t9g8d,Elevated API error rate,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-03-30 19:03:00+00:00,We are investigating an issue with elevated error rates on text-davinci-003.,1,2023-03-30 19:12:00+00:00,"The issue has been identified, an incorrect network configuration was applied, it is being rolled back now.",0,,,1,2023-03-30 19:23:00+00:00,"This issue is resolved, error rates and latency have recovered.",0,,,2023-03-30 19:03:00+00:00,2023-03-30 19:23:00+00:00,0 days 00:20:00,False,0.0
gclzj9h0jfql,API error rate increase,0,#050505,openai,1,1,0,1,0,0,0,0,0,0,0,1,2023-03-28 19:15:00+00:00,"We are observing increased latency and errors on multiple API endpoints, and are investigating.  This issue is also impacting chat.openai.com and labs.openai.com.",0,,,1,2023-03-28 19:45:00+00:00,The issue has been identified and error rates / latency has decreased.,1,2023-03-28 20:15:00+00:00,API endpoint error rates and latency has recovered.,0,,,2023-03-28 19:15:00+00:00,2023-03-28 20:15:00+00:00,0 days 01:00:00,False,0.0
vsj5y32mxp0r,"DALL-E, Embeddings, Moderation and Whisper API are experiencing degraded performance",1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-03-27 13:34:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2023-03-27 17:28:00+00:00,This incident has been resolved.,0,,,2023-03-27 13:34:00+00:00,2023-03-27 17:28:00+00:00,0 days 03:54:00,False,0.0
wq2p3dvprvf3,Elevated failure rate affecting GPT-4.,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-03-23 19:35:00+00:00,We are currently investigating this issue.,0,,,1,2023-03-23 20:08:00+00:00,A fix has been implemented and we are monitoring the results.,1,2023-03-23 20:50:00+00:00,This incident has been resolved.,0,,,2023-03-23 19:35:00+00:00,2023-03-23 20:50:00+00:00,0 days 01:15:00,False,0.0
fw6nnl9thq6r,Elevated latency + error rate on text-davinci-003 and gpt-3.5-turbo,1,#f4ac36,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-03-22 19:15:00+00:00,We're seeing elevated error rates and latency on text-davinci-003 and gpt-3.5-turbo. We're investigating the issue,1,2023-03-22 21:01:00+00:00,We have identified the cause of the error rate and are deploying a fix,0,,,1,2023-03-23 01:25:00+00:00,"We believe we have identified the issue causing the elevated latency and error rates, and have taken the appropriate mitigations.",0,,,2023-03-22 19:15:00+00:00,2023-03-23 01:25:00+00:00,0 days 06:10:00,False,0.0
4cckbrhr8hr0,DALL·E Web Interface Incident,3,#ef4146,openai,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-20 17:14:00+00:00,We are currently investigating.,1,2023-03-20 18:01:00+00:00,We are adding additional capacity in other regions while investigating the underlying capacity failure.,1,2023-03-20 19:54:00+00:00,We are gradually restoring service to free traffic.,1,2023-03-20 23:49:00+00:00,The incident has been mitigated. We are continuing to investigate more ways to add capacity to DALL·E.,1,2023-03-21 20:29:00+00:00,"The hosts which were serving DALL·E's Web Experience and the text-curie-001 API went offline. This was due to hosts not properly joining our Kubernetes cluster. The nodes didn't re-join the cluster due to timing issues of a particular GPU diagnostics command that exceeded a timeout. We do not have control over this timeout or boot script since this is managed by our service provider. This was not anticipated since this behavior is unique to a particular node type in a particular region. The nodes were being cycled as part of a planned Kubernetes version upgrade.
‌
text-curie-001 was quickly moved to an unaffected node and service restored.
‌
Due to the size of DALL·E's infrastructure and limited capacity, moving to healthy nodes was not an option. The resulting decrease in capacity degraded DALL·E service, as the request queue grew long enough that most requests timed out before image generations could be served.
‌
During this incident, we introduced several levers for graceful load shedding in events where DALL·E receives more requests than it can support. To implement one of these levers, we ran a database migration. This migration stalled, had to be rolled back, and then retried due to unexpected row locks. During this time we were unable to serve DALL·E and this issue exacerbated our recovery time.
‌
Moving forward, we are implementing additional levers for load shedding and investigating alternative means of serving greater numbers of requests, given capacity constraints. One such lever is rejecting all inbound requests when the request queue grows beyond a certain length, if the request would certainly time out before returning anyway. Additionally, we are reconfiguring our nodes to give us full control over boot-up scripts and adding new procedures to check for unexpected inconsistencies before full node cycles.",2023-03-20 17:14:00+00:00,2023-03-20 23:49:00+00:00,0 days 06:35:00,False,0.0
jq9232rcmktd,ChatGPT Web Interface Incident,3,#ef4146,openai,0,0,0,1,0,0,0,0,0,0,0,1,2023-03-20 16:41:00+00:00,We are investigating an issue with the ChatGPT web experience.,1,2023-03-20 18:58:00+00:00,We have identified the root cause the issue and are working on resolution.,1,2023-03-20 20:12:00+00:00,We are gradually rolling out a fix that users will receive as capacity allows.,1,2023-03-21 02:54:00+00:00,We've fully restored ChatGPT service to all users. We're continuing to work to restore past conversation history to users.,0,,,2023-03-20 16:41:00+00:00,2023-03-21 02:54:00+00:00,0 days 10:13:00,False,0.0
904wl07j5xm1,Outage on text-curie-001,0,#050505,openai,0,1,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2023-03-20 11:21:00+00:00,The incident has been identified and resolved.,1,2023-03-21 20:30:00+00:00,"The root cause was the same as for this DALL·E Web Interface incident.
The hosts which were serving DALL·E's Web Experience and the text-curie-001 API went offline. This was due to hosts not properly joining our Kubernetes cluster. The nodes didn't re-join the cluster due to timing issues of a particular GPU diagnostics command that exceeded a timeout. We do not have control over this timeout or boot script since this is managed by our service provider. This was not anticipated since this behavior is unique to a particular node type in a particular region. The nodes were being cycled as part of a planned Kubernetes version upgrade.
‌
text-curie-001 was quickly moved to an unaffected node and service restored.
‌
Due to the size of DALL·E's infrastructure and limited capacity, moving to healthy nodes was not an option. The resulting decrease in capacity degraded DALL·E service, as the request queue grew long enough that most requests timed out before image generations could be served.
‌
During this incident, we introduced several levers for graceful load shedding in events where DALL·E receives more requests than it can support. To implement one of these levers, we ran a database migration. This migration stalled, had to be rolled back, and then retried due to unexpected row locks. During this time we were unable to serve DALL·E and this issue exacerbated our recovery time.
‌
Moving forward, we are implementing additional levers for load shedding and investigating alternative means of serving greater numbers of requests, given capacity constraints. One such lever is rejecting all inbound requests when the request queue grows beyond a certain length, if the request would certainly time out before returning anyway. Additionally, we are reconfiguring our nodes to give us full control over boot-up scripts and adding new procedures to check for unexpected inconsistencies before full node cycles.",2023-03-20 11:21:00+00:00,2023-03-20 11:21:00+00:00,0 days 00:00:00,False,0.0
y6cdztrnth60,Outage on chat.openai.com,3,#ef4146,openai,0,0,0,1,0,0,0,0,0,0,0,1,2023-03-20 09:18:00+00:00,We are currently investigating this issue.,0,,,1,2023-03-20 09:42:00+00:00,"The issue has been identified and a fix has been deployed, we will continue to monitor to ensure the site recovers completely.",1,2023-03-20 10:17:00+00:00,This incident has been resolved.,0,,,2023-03-20 09:18:00+00:00,2023-03-20 10:17:00+00:00,0 days 00:59:00,False,0.0
cdsyfyc4phjw,Many DALL·E requests are failing.,2,#e86c09,openai,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2023-03-19 15:00:00+00:00,Many Labs requests are failing.,1,2023-03-22 00:24:00+00:00,"The root cause for this incident is the same as for this DALL·E Web Interface Incident.
On Saturday March 18th and Sunday March 19th, the DALL·E Web Experience suffered a severe degradation. From 6:20 am PDT to 11:20 am PDT, only 10% of DALL·E requests were successful. From 11:20 am to 2:40 pm PDT, only 25% of requests were successful. There was additional degradation Saturday night with 50% success rate at 11 pm and 0% at 7 am Sunday. Service returned around 11 am Sunday, March 19th.
‌
DALL·E image generation tasks used to be canceled after five minutes. On Friday, March 17th, the engineering team reduced that timeout to one minute. This was done to better increase service with a finite capacity and under the assumption the vast majority of people would not wait five minutes to get their image generation. In anticipation of the effects this would have, we downsized the DALL·E fleet to free up usage for other critical projects. On March 18, steadily increasing traffic caused a backup of requests that was severe enough to reach this one minute threshold. As a result, most requests ended up getting canceled.
‌
This was fixed by reallocating capacity to DALL·E, and changing queuing and retry logic.
‌
When attempting to scale up workers and increase capacity, the application hit database connection limits. The team fixed this by adding connection pooling to enable the application to scale up and work through the backlog of requests. The addition of this database connection pooling caused an additional bug which exacerbated the duration of the incident. This bug prevented our health monitor from observing the state of the queue and enforcing timeouts, causing a backlog of requests until the bug was identified and fixed Sunday morning. 
‌
For further remediations, we are improving the observability of our queues to add alerting redundancy. We have also changed response codes to use 429s to better indicate capacity to alleviate queues and are working on better separating and prioritizing traffic to degrade more gracefully.",2023-03-19 15:00:00+00:00,2023-03-19 15:00:00+00:00,0 days 00:00:00,False,0.0
z0tly13xsyyb,Outage in API,3,#ef4146,openai,0,1,0,0,0,0,0,0,0,0,0,1,2023-03-19 02:32:00+00:00,We are investigating a major outage on API,0,,,0,,,1,2023-03-19 03:47:00+00:00,This incident has been resolved.,1,2023-03-21 22:41:00+00:00,"The API was partially degraded between 6:52 pm and 8:19 pm PDT on 2023-03-18. A few percent of requests to GPT 3.5 Turbo and text-davinci-003 experienced 500s. Other models also experienced a smaller level of 500s and 499 induced timeouts, particularly the Moderation API. This was due to some of our hosts unexpectedly encountering network connectivity issues. These manifested as the inability to resolve DNS and failures in internal node diagnostic services. We believe these network connectivity issues were triggered by sudden changes in external traffic patterns that overwhelmed the network stacks of some hosts.
Once we identified the root cause, we were able to adjust to the new traffic patterns and take unavailable nodes out of circulation. Response time was exacerbated by this also causing our primary monitoring service to go out, as well as there being unrelated hardware problems on some of the affected nodes.
We have added better observability around DNS failures and network traffic. We are also working with our cloud provider to better understand this pattern of unexpected host failure. We are also working to put services in place to better handle sudden changes in external traffic.",2023-03-19 02:32:00+00:00,2023-03-19 03:47:00+00:00,0 days 01:15:00,False,0.0
08r2tj6k68vh,DALL·E is experiencing degraded performance,1,#f4ac36,openai,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-18 18:34:00+00:00,We observed that some Labs requests are not completing.,0,,,0,,,1,2023-03-19 16:35:00+00:00,This incident has been resolved.,1,2023-03-22 00:24:00+00:00,"The root cause for this incident is the same as for this DALL·E Web Interface Incident.
On Saturday March 18th and Sunday March 19th, the DALL·E Web Experience suffered a severe degradation. From 6:20 am PDT to 11:20 am PDT, only 10% of DALL·E requests were successful. From 11:20 am to 2:40 pm PDT, only 25% of requests were successful. There was additional degradation Saturday night with 50% success rate at 11 pm and 0% at 7 am Sunday. Service returned around 11 am Sunday, March 19th.
‌
DALL·E image generation tasks used to be canceled after five minutes. On Friday, March 17th, the engineering team reduced that timeout to one minute. This was done to better increase service with a finite capacity and under the assumption the vast majority of people would not wait five minutes to get their image generation. In anticipation of the effects this would have, we downsized the DALL·E fleet to free up usage for other critical projects. On March 18, steadily increasing traffic caused a backup of requests that was severe enough to reach this one minute threshold. As a result, most requests ended up getting canceled.
‌
This was fixed by reallocating capacity to DALL·E, and changing queuing and retry logic.
‌
When attempting to scale up workers and increase capacity, the application hit database connection limits. The team fixed this by adding connection pooling to enable the application to scale up and work through the backlog of requests. The addition of this database connection pooling caused an additional bug which exacerbated the duration of the incident. This bug prevented our health monitor from observing the state of the queue and enforcing timeouts, causing a backlog of requests until the bug was identified and fixed Sunday morning. 
‌
For further remediations, we are improving the observability of our queues to add alerting redundancy. We have also changed response codes to use 429s to better indicate capacity to alleviate queues and are working on better separating and prioritizing traffic to degrade more gracefully.",2023-03-18 18:34:00+00:00,2023-03-19 16:35:00+00:00,0 days 22:01:00,False,0.0
rllgb3r2rqsf,Degraded performance on the DALL·E Web Interface due to backlog of requests,2,#e86c09,openai,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-18 18:33:00+00:00,We are currently investigating this issue.,1,2023-03-18 22:18:00+00:00,"Due to high load relative to currently available capacity, users will likely see timeouts on requests. We are currently investigating ways to mitigate this.",1,2023-03-18 22:54:00+00:00,We've added additional capacity to Labs to help with demand.,1,2023-03-18 22:59:00+00:00,Successful requests and latency are back to per-incident levels.,1,2023-03-22 00:21:00+00:00,"On Saturday March 18th and Sunday March 19th, the DALL·E Web Experience suffered a severe degradation. From 6:20 am PDT to 11:20 am PDT, only 10% of DALL·E requests were successful. From 11:20 am to 2:40 pm PDT, only 25% of requests were successful. There was additional degradation Saturday night with 50% success rate at 11 pm and 0% at 7 am Sunday. Service returned around 11 am on Sunday, March 19th.
‌
DALL·E image generation tasks used to be canceled after five minutes. On Friday, March 17th, the engineering team reduced that timeout to one minute. This was done to better increase service with a finite capacity and under the assumption the vast majority of people would not wait five minutes to get their image generation. In anticipation of the effects this would have, we downsized the DALL·E fleet to free up usage for other critical projects. On March 18, steadily increasing traffic caused a backup of requests that was severe enough to reach this one minute threshold. As a result, most requests ended up getting canceled.
‌
This was fixed by reallocating capacity to DALL·E, and changing queuing and retry logic.
‌
When attempting to scale up workers and increase capacity, the application hit database connection limits. The team fixed this by adding connection pooling to enable the application to scale up and work through the backlog of requests. The addition of this database connection pooling caused an additional bug which exacerbated the duration of the incident. This bug prevented our health monitor from observing the state of the queue and enforcing timeouts, causing a backlog of requests until the bug was identified and fixed Sunday morning. 
‌
For further remediations, we are improving the observability of our queues to add alerting redundancy. We have also changed response codes to use 429s to better indicate capacity to alleviate queues and are working on better separating and prioritizing traffic to degrade more gracefully.",2023-03-18 18:33:00+00:00,2023-03-18 22:59:00+00:00,0 days 04:26:00,False,0.0
ggd2rt03tpck,Full outage on all API endpoints,3,#ef4146,openai,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2023-03-16 22:30:00+00:00,"At 3:28pm PDT on Mar 16, 2023, a feature flag caused unexpected failures on a critical service. Despite a steady rollout from 1% -> 50% -> 100%, the failure was not identified until critical systems went offline. As a result, APIs across all of OpenAI’s products experienced 7 minutes of downtime before the cause was identified, reverted, and service was restored. We will be increasing the observability of such changes to ensure we catch these problems before they fully roll out, and make root causes clearer to reduce recovery time.",0,,,2023-03-16 22:30:00+00:00,2023-03-16 22:30:00+00:00,0 days 00:00:00,False,0.0
85cf5bgslwtw,Elevated API Errors,3,#e74c3c,anthropic,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2023-03-16 10:30:00+00:00,We have fixed the issue that has impacted a majority of API traffic for one hour.,0,,,2023-03-16 10:30:00+00:00,2023-03-16 10:30:00+00:00,0 days 00:00:00,False,0.0
cpssy4797smx,Elevated API Errors,3,#e74c3c,anthropic,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,1,2023-03-16 03:00:00+00:00,We have fixed the issue that has impacted a majority of API traffic for 30 minutes.,0,,,2023-03-16 03:00:00+00:00,2023-03-16 03:00:00+00:00,0 days 00:00:00,False,0.0
ds7h4z02flf5,ChatGPT Outage,3,#ef4146,openai,0,0,0,1,0,0,0,0,0,0,0,1,2023-03-15 17:55:00+00:00,We are currently investigating this issue.,0,,,1,2023-03-15 18:14:00+00:00,The fix has been deployed. We are no longer seeing elevated error rates.,1,2023-03-15 18:18:00+00:00,This incident has been resolved.,1,2023-03-17 01:50:00+00:00,"At 10:55am on March 15th, a deploy of the ChatGPT service cut over to a new Redis cluster for additional capacity. This new Redis cluster had a misconfigured maximum connections setting. This was missed on staging, canary, and production dual writing, because we had not yet hit connection thresholds. A rollback to redirect traffic to the original Redis cluster restored service.
An internal audit concluded that this particular setting was the only relevant difference in config between the two Redis clusters. Moving forward, we’re increasing our telemetry on Redis, and auditing all relevant configuration templates to ensure no other updates are needed.",2023-03-15 17:55:00+00:00,2023-03-15 18:18:00+00:00,0 days 00:23:00,False,0.0
6k5mzngz8m9y,"Dalle’s inpaint, outpaint, and variations are down",3,#ef4146,openai,0,0,0,0,0,0,0,0,0,0,0,1,2023-03-08 22:52:00+00:00,We are currently investigating this issue.,0,,,0,,,1,2023-03-08 23:21:00+00:00,This incident has been resolved.,0,,,2023-03-08 22:52:00+00:00,2023-03-08 23:21:00+00:00,0 days 00:29:00,False,0.0
xz0g27bjwpgd,Missing conversation history in ChatGPT,1,#f4ac36,openai,0,0,0,1,0,0,0,0,0,0,0,0,,,1,2023-03-08 17:50:00+00:00,Many users are reporting issues viewing their conversation history. No data has been lost and we are working to fully restore this feature as soon as possible.,0,,,1,2023-03-09 01:45:00+00:00,This incident has been resolved. Users still not seeing conversation history should log out and log back in.,0,,,2023-03-08 17:50:00+00:00,2023-03-09 01:45:00+00:00,0 days 07:55:00,False,0.0
